Time EST,Hourly alternating current system output(Wac),Hourly plane of array irradiance(W/m2),Hourly beam normal irradiance(W/m2),Hourly direct current array output(Wdc),Hourly diffuse irradiance(W/m2),Hourly ambient temperature(C),Hourly module temperature(C),Hourly windspeed(m/s),Hourly albedo values
2025-03-21 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.7,0.11
2025-03-21 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.7,0.11
2025-03-22 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.9,0.11
2025-03-22 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.11
2025-03-22 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.11
2025-03-22 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.9,0.11
2025-03-22 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.11
2025-03-22 05:08:26.541229-04:00,4.852,121.342,395.0,5.145,54.0,1.0,3.525,2.5,0.11
2025-03-22 06:08:26.541229-04:00,11.584,247.608,540.0,12.142,83.0,3.0,8.385,2.5,0.11
2025-03-22 07:08:26.541229-04:00,15.243,311.235,431.0,15.943,138.0,4.0,11.122,2.3,0.11
2025-03-22 08:08:26.541229-04:00,18.308,371.687,483.0,19.129,152.0,5.0,13.87,2.1,0.11
2025-03-22 09:08:26.541229-04:00,16.158,330.016,311.0,16.894,187.0,6.0,14.03,2.0,0.11
2025-03-22 10:08:26.541229-04:00,13.177,272.079,233.0,13.796,175.0,7.0,13.889,1.8,0.11
2025-03-22 11:08:26.541229-04:00,11.279,239.437,370.0,11.825,118.0,6.0,12.89,1.2,0.11
2025-03-22 12:08:26.541229-04:00,5.547,129.631,287.0,5.867,72.0,4.0,7.821,1.0,0.11
2025-03-22 13:08:26.541229-04:00,0.434,18.696,0.0,0.554,19.0,3.0,3.466,1.1,0.11
2025-03-22 14:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,0.11
2025-03-22 15:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3,0.11
2025-03-22 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.11
2025-03-22 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.11
2025-03-22 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.11
2025-03-22 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.11
2025-03-22 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.11
2025-03-22 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.11
2025-03-22 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11
2025-03-22 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6,0.11
2025-03-23 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.7,0.11
2025-03-23 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2,0.11
2025-03-23 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.11
2025-03-23 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.11
2025-03-23 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.11
2025-03-23 05:08:26.541229-04:00,5.157,134.543,523.0,5.462,46.0,3.0,5.446,3.2,0.11
2025-03-23 06:08:26.541229-04:00,12.984,280.876,707.0,13.596,66.0,5.0,10.228,3.4,0.11
2025-03-23 07:08:26.541229-04:00,19.47,400.741,824.0,20.337,70.0,7.0,14.458,3.5,0.11
2025-03-23 08:08:26.541229-04:00,23.007,468.208,867.0,24.012,74.0,9.0,17.009,4.1,0.11
2025-03-23 09:08:26.541229-04:00,23.4,475.994,865.0,24.42,78.0,10.0,17.314,4.9,0.11
2025-03-23 10:08:26.541229-04:00,20.735,424.947,841.0,21.651,74.0,9.0,15.267,5.2,0.11
2025-03-23 11:08:26.541229-04:00,14.997,320.479,773.0,15.688,66.0,8.0,12.727,5.1,0.11
2025-03-23 12:08:26.541229-04:00,7.116,176.304,625.0,7.498,50.0,6.0,8.621,4.7,0.11
2025-03-23 13:08:26.541229-04:00,0.44,26.48,223.0,0.56,18.0,4.0,4.28,4.6,0.11
2025-03-23 14:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.6,0.11
2025-03-23 15:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.3,0.11
2025-03-23 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.8,0.11
2025-03-23 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.11
2025-03-23 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.11
2025-03-23 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.11
2025-03-23 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.11
2025-03-23 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.11
2025-03-23 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.11
2025-03-23 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.1,0.11
2025-03-24 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.1,0.11
2025-03-24 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.9,0.11
2025-03-24 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.7,0.11
2025-03-24 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.6,0.11
2025-03-24 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.11
2025-03-24 05:08:26.541229-04:00,5.391,141.231,572.0,5.706,45.0,1.0,4.244,1.9,0.11
2025-03-24 06:08:26.541229-04:00,9.894,210.34,331.0,10.385,110.0,4.0,9.386,1.7,0.11
2025-03-24 07:08:26.541229-04:00,16.355,338.146,569.0,17.1,110.0,5.0,14.791,1.2,0.11
2025-03-24 08:08:26.541229-04:00,18.994,390.516,573.0,19.842,130.0,6.0,17.924,1.0,0.11
2025-03-24 09:08:26.541229-04:00,19.022,389.284,537.0,19.871,142.0,6.0,16.793,1.4,0.11
2025-03-24 10:08:26.541229-04:00,16.268,334.076,469.0,17.008,138.0,5.0,14.24,1.4,0.11
2025-03-24 11:08:26.541229-04:00,11.214,235.975,342.0,11.756,123.0,4.0,11.14,1.0,0.11
2025-03-24 12:08:26.541229-04:00,5.568,128.316,262.0,5.89,75.0,3.0,6.794,1.0,0.11
2025-03-24 13:08:26.541229-04:00,0.466,19.688,0.0,0.587,20.0,2.0,2.478,1.2,0.11
2025-03-24 14:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.11
2025-03-24 15:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.11
2025-03-24 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9,0.11
2025-03-24 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.1,0.11
2025-03-24 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2,0.11
2025-03-24 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.4,0.11
2025-03-24 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.11
2025-03-24 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.11
2025-03-24 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.3,0.11
2025-03-24 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.6,0.11
2025-03-25 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.3,0.11
2025-03-25 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.3,0.11
2025-03-25 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.11
2025-03-25 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.2,0.11
2025-03-25 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.7,0.11
2025-03-25 05:08:26.541229-04:00,0.81,20.0,0.0,0.945,20.0,3.0,3.335,4.2,0.11
2025-03-25 06:08:26.541229-04:00,2.048,45.0,0.0,2.231,45.0,4.0,4.727,4.5,0.11
2025-03-25 07:08:26.541229-04:00,2.674,58.0,0.0,2.882,58.0,5.0,5.936,4.5,0.11
2025-03-25 08:08:26.541229-04:00,1.241,29.0,0.0,1.393,29.0,6.0,6.487,4.2,0.11
2025-03-25 09:08:26.541229-04:00,6.092,128.0,0.0,6.434,128.0,7.0,9.347,3.6,0.11
2025-03-25 10:08:26.541229-04:00,12.14,249.708,164.0,12.719,181.0,7.0,12.132,2.9,0.11
2025-03-25 11:08:26.541229-04:00,5.977,125.316,10.0,6.315,122.0,7.0,9.872,2.3,0.11
2025-03-25 12:08:26.541229-04:00,3.176,69.0,0.0,3.403,69.0,6.0,7.821,1.6,0.11
2025-03-25 13:08:26.541229-04:00,0.206,11.0,0.0,0.317,11.0,4.0,4.267,1.2,0.11
2025-03-25 14:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,0.11
2025-03-25 15:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.11
2025-03-25 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7,0.11
2025-03-25 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.7,0.11
2025-03-25 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.11
2025-03-25 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8,0.11
2025-03-25 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9,0.11
2025-03-25 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.11
2025-03-25 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.11
2025-03-25 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.11
2025-03-26 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.11
2025-03-26 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.11
2025-03-26 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.11
2025-03-26 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11
2025-03-26 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.11
2025-03-26 05:08:26.541229-04:00,5.263,138.015,553.0,5.572,46.0,2.0,4.5,3.2,0.11
2025-03-26 06:08:26.541229-04:00,13.441,290.427,750.0,14.071,64.0,4.0,9.401,3.4,0.11
2025-03-26 07:08:26.541229-04:00,20.028,410.178,847.0,20.916,71.0,5.0,13.138,3.1,0.11
2025-03-26 08:08:26.541229-04:00,23.563,478.895,890.0,24.589,74.0,6.0,16.799,2.4,0.11
2025-03-26 09:08:26.541229-04:00,23.851,487.97,899.0,24.889,73.0,7.0,19.146,1.9,0.11
2025-03-26 10:08:26.541229-04:00,20.999,436.611,873.0,21.925,70.0,8.0,19.547,1.6,0.11
2025-03-26 11:08:26.541229-04:00,15.248,330.637,807.0,15.948,62.0,8.0,17.25,1.3,0.11
2025-03-26 12:08:26.541229-04:00,7.402,184.542,661.0,7.795,48.0,6.0,11.323,1.0,0.11
2025-03-26 13:08:26.541229-04:00,0.488,30.804,284.0,0.61,18.0,4.0,4.569,1.1,0.11
2025-03-26 14:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.11
2025-03-26 15:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.11
2025-03-26 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.11
2025-03-26 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.11
2025-03-26 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.11
2025-03-26 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.11
2025-03-26 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.11
2025-03-26 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.11
2025-03-26 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.11
2025-03-26 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.11
2025-03-27 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.11
2025-03-27 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,0.11
2025-03-27 02:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.11
2025-03-27 03:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.11
2025-03-27 04:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,0.11
2025-03-27 05:08:26.541229-04:00,4.692,116.64,348.0,4.979,59.0,2.0,4.684,2.0,0.11
2025-03-27 06:08:26.541229-04:00,2.599,56.0,0.0,2.805,56.0,3.0,4.362,2.0,0.11
2025-03-27 07:08:26.541229-04:00,3.773,80.0,0.0,4.024,80.0,4.0,5.905,2.1,0.11
2025-03-27 08:08:26.541229-04:00,3.448,74.0,0.0,3.686,74.0,5.0,6.727,2.2,0.11
2025-03-27 09:08:26.541229-04:00,2.207,49.0,0.0,2.397,49.0,6.0,7.121,2.3,0.11
2025-03-27 10:08:26.541229-04:00,4.333,92.0,0.0,4.606,92.0,6.0,8.067,2.4,0.11
2025-03-27 11:08:26.541229-04:00,6.029,126.343,10.0,6.369,123.0,7.0,9.841,2.4,0.11
